"DrivingPct300AllDrives_RANKTHISWEEK_2007","DrivingPct300AllDrives_RANKLASTWEEK_2007","DrivingPct300AllDrives_PLAYERNAME_2007","DrivingPct300AllDrives_ROUNDS_2007","DrivingPct300AllDrives_Pct_2007","DrivingPct300AllDrives_TOTALDRIVESFOR300_2007","DrivingPct300AllDrives_TOTALDRIVESOVERALL_2007","DrivingPct300AllDrives_RELATIVETOPAR_2007","stat_name","year"
35,35,"Davis Love III",66,31.41,234,745,-0.081,"DrivingPct300AllDrives",2007
36,36,"Kenny Perry",83,31.29,326,1042,-0.16,"DrivingPct300AllDrives",2007
37,37,"Daniel Chopra",106,31.1,413,1328,-0.131,"DrivingPct300AllDrives",2007
38,38,"Andrew Buckle",77,31.06,292,940,-0.116,"DrivingPct300AllDrives",2007
39,39,"Brendon de Jonge",76,31.02,286,922,-0.14,"DrivingPct300AllDrives",2007
40,40,"Greg Owen",81,30.28,298,984,-0.141,"DrivingPct300AllDrives",2007
40,40,"DJ Trahan",99,30.28,380,1255,-0.121,"DrivingPct300AllDrives",2007
42,42,"Chris Tidland",59,30.2,215,712,-0.177,"DrivingPct300AllDrives",2007
43,43,"Mathew Goggin",97,30.06,364,1211,-0.173,"DrivingPct300AllDrives",2007
44,44,"Ryan Palmer",91,29.75,340,1143,-0.191,"DrivingPct300AllDrives",2007
45,45,"John Merrick",92,29.72,337,1134,-0.107,"DrivingPct300AllDrives",2007
46,46,"Steve Marino",106,29.65,378,1275,-0.156,"DrivingPct300AllDrives",2007
47,47,"Craig Barlow",52,29.59,182,615,-0.203,"DrivingPct300AllDrives",2007
48,48,"Sean OHair",98,29.55,344,1164,-0.224,"DrivingPct300AllDrives",2007
49,49,"Camilo Villegas",82,29.44,282,958,-0.195,"DrivingPct300AllDrives",2007
50,50,"Retief Goosen",50,29.41,140,476,-0.057,"DrivingPct300AllDrives",2007
51,51,"JJ Henry",86,29.02,276,951,-0.149,"DrivingPct300AllDrives",2007
52,52,"Jarrod Lyle",77,28.74,269,936,-0.193,"DrivingPct300AllDrives",2007
53,53,"George McNeill",95,28.51,317,1112,-0.17,"DrivingPct300AllDrives",2007
54,54,"Kevin Stadler",95,28.48,311,1092,-0.122,"DrivingPct300AllDrives",2007
55,55,"Hunter Mahan",91,28.33,285,1006,-0.214,"DrivingPct300AllDrives",2007
56,56,"Aaron Baddeley",83,28.02,260,928,-0.196,"DrivingPct300AllDrives",2007
57,57,"Jason Schultz",63,27.9,207,742,-0.116,"DrivingPct300AllDrives",2007
58,58,"Kyle Reifers",71,27.83,246,884,-0.13,"DrivingPct300AllDrives",2007
59,59,"Stuart Appleby",74,27.76,226,814,-0.155,"DrivingPct300AllDrives",2007
60,60,"Stewart Cink",91,27.51,277,1007,-0.206,"DrivingPct300AllDrives",2007
61,61,"John Rollins",102,27.49,323,1175,-0.152,"DrivingPct300AllDrives",2007
62,62,"Ted Purdy",102,27.44,334,1217,-0.111,"DrivingPct300AllDrives",2007
63,63,"Bo Van Pelt",104,27.39,370,1351,-0.17,"DrivingPct300AllDrives",2007
64,64,"Sergio Garcia",68,27.02,207,766,-0.246,"DrivingPct300AllDrives",2007
65,65,"JP Hayes",89,26.28,293,1115,-0.078,"DrivingPct300AllDrives",2007
66,66,"John Senden",97,26.19,308,1176,-0.127,"DrivingPct300AllDrives",2007
67,67,"Peter Lonard",85,26.09,276,1058,-0.083,"DrivingPct300AllDrives",2007
68,68,"Padraig Harrington",64,25.93,167,644,-0.18,"DrivingPct300AllDrives",2007
69,69,"Brian Bateman",55,25.89,160,618,-0.088,"DrivingPct300AllDrives",2007
70,70,"Rory Sabbatini",81,25.54,226,885,-0.235,"DrivingPct300AllDrives",2007
71,71,"Joe Ogilvie",102,25.45,308,1210,-0.224,"DrivingPct300AllDrives",2007
72,72,"Michael Allen",74,25.22,225,892,-0.178,"DrivingPct300AllDrives",2007
73,73,"Jeff Brehaut",59,25.15,172,684,-0.145,"DrivingPct300AllDrives",2007
74,74,"Jonathan Byrd",73,25.12,217,864,-0.244,"DrivingPct300AllDrives",2007
75,75,"Michael Sim",52,25.07,176,702,-0.193,"DrivingPct300AllDrives",2007
76,76,"Carl Pettersson",111,25.02,323,1291,-0.254,"DrivingPct300AllDrives",2007
77,77,"Rod Pampling",92,24.83,258,1039,-0.147,"DrivingPct300AllDrives",2007
78,78,"Michael Putnam",96,24.75,277,1119,-0.141,"DrivingPct300AllDrives",2007
79,79,"Steve Lowery",74,24.54,238,970,-0.176,"DrivingPct300AllDrives",2007
80,80,"Rich Beem",89,24.29,238,980,-0.168,"DrivingPct300AllDrives",2007
81,81,"Will Ma Kenzie",100,24.25,308,1270,-0.172,"DrivingPct300AllDrives",2007
82,82,"Bryce Molder",56,24.02,165,687,-0.061,"DrivingPct300AllDrives",2007
83,83,"Kevin Sutherland",85,23.96,231,964,-0.208,"DrivingPct300AllDrives",2007
84,84,"Cameron Beckman",96,23.57,280,1188,-0.232,"DrivingPct300AllDrives",2007
85,85,"Ryan Moore",92,23.54,246,1045,-0.171,"DrivingPct300AllDrives",2007
86,86,"Trevor Immelman",74,23.28,176,756,-0.159,"DrivingPct300AllDrives",2007
87,87,"Jay Williamson",50,23.21,156,672,-0.128,"DrivingPct300AllDrives",2007
88,88,"Todd Hamilton",76,22.96,186,810,-0.048,"DrivingPct300AllDrives",2007
89,89,"Mike Weir",82,22.74,191,840,-0.147,"DrivingPct300AllDrives",2007
90,90,"Brett Quigley",79,22.59,199,881,-0.166,"DrivingPct300AllDrives",2007
91,91,"Tom Johnson",74,22.55,198,878,-0.116,"DrivingPct300AllDrives",2007
92,92,"Chris Stroud",66,22.52,177,786,-0.141,"DrivingPct300AllDrives",2007
93,93,"Mark Calcavecchia",93,21.98,224,1019,-0.134,"DrivingPct300AllDrives",2007
94,94,"Eric Axley",107,21.83,287,1315,-0.118,"DrivingPct300AllDrives",2007
94,94,"DJ Brigman",67,21.83,165,756,-0.152,"DrivingPct300AllDrives",2007
96,96,"Jason Dufner",100,21.71,264,1216,-0.136,"DrivingPct300AllDrives",2007
97,97,"Justin Rose",63,21.61,118,546,-0.212,"DrivingPct300AllDrives",2007
98,98,"Briny Baird",115,21.28,312,1466,-0.221,"DrivingPct300AllDrives",2007
99,99,"Jeff Gove",103,21.04,276,1312,-0.156,"DrivingPct300AllDrives",2007
100,100,"Jim Rutledge",59,20.9,135,646,-0.044,"DrivingPct300AllDrives",2007
101,101,"Arron Oberholser",69,20.87,154,738,-0.162,"DrivingPct300AllDrives",2007
102,102,"Tim Herron",98,20.82,238,1143,-0.16,"DrivingPct300AllDrives",2007
103,103,"Mark Hensby",81,20.74,208,1003,-0.125,"DrivingPct300AllDrives",2007
104,104,"KJ Choi",87,20.72,197,951,-0.254,"DrivingPct300AllDrives",2007
105,105,"Alex Cejka",80,20.66,213,1031,-0.174,"DrivingPct300AllDrives",2007
106,106,"Marco Dawson",73,20.37,185,908,-0.243,"DrivingPct300AllDrives",2007
107,107,"David Branshaw",83,20.36,213,1046,-0.16,"DrivingPct300AllDrives",2007
108,108,"Ryan Armour",107,20.03,263,1313,-0.179,"DrivingPct300AllDrives",2007
109,109,"Steve Wheatcroft",73,20.02,171,854,-0.187,"DrivingPct300AllDrives",2007
110,110,"Parker McLachlin",83,19.86,203,1022,-0.271,"DrivingPct300AllDrives",2007
111,111,"Ken Duke",112,19.85,264,1330,-0.201,"DrivingPct300AllDrives",2007
111,111,"Tim Petrovic",106,19.85,263,1325,-0.175,"DrivingPct300AllDrives",2007
113,113,"Daisuke Maruyama",86,19.77,210,1062,-0.148,"DrivingPct300AllDrives",2007
114,114,"Duffy Waldorf",69,19.71,163,827,-0.215,"DrivingPct300AllDrives",2007
115,115,"Vaughn Taylor",91,19.22,193,1004,-0.14,"DrivingPct300AllDrives",2007
116,116,"Chad Campbell",96,19.06,195,1023,-0.113,"DrivingPct300AllDrives",2007
117,117,"Billy Andrade",88,19,209,1100,-0.22,"DrivingPct300AllDrives",2007
118,118,"Jason Bohn",57,18.86,139,737,-0.23,"DrivingPct300AllDrives",2007
119,119,"Jesper Parnevik",88,18.83,197,1046,-0.188,"DrivingPct300AllDrives",2007
120,120,"Rich Barcelo",80,18.78,184,980,-0.223,"DrivingPct300AllDrives",2007
121,121,"Woody Austin",95,18.69,219,1172,-0.151,"DrivingPct300AllDrives",2007
122,122,"Kevin Na",84,18.52,202,1091,-0.188,"DrivingPct300AllDrives",2007
123,123,"Mark Wilson",87,18.26,185,1013,-0.146,"DrivingPct300AllDrives",2007
124,124,"Tommy Armour III",81,18.13,175,965,-0.177,"DrivingPct300AllDrives",2007
125,125,"Jeff Maggert",79,18.06,197,1091,-0.152,"DrivingPct300AllDrives",2007
126,126,"Shaun Micheel",91,17.79,174,978,-0.132,"DrivingPct300AllDrives",2007
127,127,"Joe Durant",88,17.62,181,1027,-0.094,"DrivingPct300AllDrives",2007
128,128,"Cliff Kresge",107,17.49,244,1395,-0.152,"DrivingPct300AllDrives",2007
129,129,"Johnson Wagner",97,17.3,208,1202,-0.216,"DrivingPct300AllDrives",2007
130,130,"Jaco Van Zyl",51,17.21,106,616,-0.123,"DrivingPct300AllDrives",2007
131,131,"Tom Lehman",62,17.18,117,681,-0.265,"DrivingPct300AllDrives",2007
132,132,"Bob Heintz",85,17.17,172,1002,-0.157,"DrivingPct300AllDrives",2007
133,133,"Bob Tway",103,17.09,210,1229,-0.248,"DrivingPct300AllDrives",2007
134,134,"Stephen Ames",81,16.99,148,871,-0.189,"DrivingPct300AllDrives",2007
134,134,"Kent Jones",97,16.99,209,1230,-0.12,"DrivingPct300AllDrives",2007
136,136,"Steve Flesch",100,16.85,212,1258,-0.241,"DrivingPct300AllDrives",2007
137,137,"Charlie Wi",90,16.84,195,1158,-0.179,"DrivingPct300AllDrives",2007
138,138,"Darron Stiles",65,16.71,124,742,-0.161,"DrivingPct300AllDrives",2007
139,139,"John Mallinger",96,16.6,201,1211,-0.159,"DrivingPct300AllDrives",2007
140,140,"Craig Lile",77,16.12,156,968,-0.083,"DrivingPct300AllDrives",2007
141,141,"David Toms",80,16.05,142,885,-0.155,"DrivingPct300AllDrives",2007
142,142,"Brandt Snedeker",105,15.93,191,1199,-0.257,"DrivingPct300AllDrives",2007
143,143,"Jerry Kelly",101,15.89,167,1051,-0.132,"DrivingPct300AllDrives",2007
144,144,"Lee Janzen",66,15.8,115,728,-0.13,"DrivingPct300AllDrives",2007
145,145,"Joey Sindelar",75,15.56,145,932,-0.262,"DrivingPct300AllDrives",2007
146,146,"Nathan Green",103,15.22,184,1209,-0.272,"DrivingPct300AllDrives",2007
147,147,"Frank Lickliter II",95,15.08,179,1187,-0.168,"DrivingPct300AllDrives",2007
148,148,"Freddie Jacobson",70,15.06,144,956,-0.188,"DrivingPct300AllDrives",2007
149,149,"Tripp Isenhour",86,15,153,1020,-0.157,"DrivingPct300AllDrives",2007
150,150,"Chris DiMarco",79,14.92,131,878,-0.145,"DrivingPct300AllDrives",2007
151,151,"Luke Donald",69,14.91,105,704,-0.2,"DrivingPct300AllDrives",2007
152,152,"Billy Mayfair",98,14.81,171,1155,-0.211,"DrivingPct300AllDrives",2007
153,153,"Jeff Quinney",95,14.71,177,1203,-0.096,"DrivingPct300AllDrives",2007
154,154,"Justin Leonard",95,14.53,167,1149,-0.24,"DrivingPct300AllDrives",2007
155,155,"Robert Gamez",88,14.31,152,1062,-0.217,"DrivingPct300AllDrives",2007
155,155,"Ian Poulter",63,14.31,78,545,-0.154,"DrivingPct300AllDrives",2007
157,157,"Jim Furyk",84,14.02,130,927,-0.246,"DrivingPct300AllDrives",2007
158,158,"Ryuji Imada",104,14,174,1243,-0.195,"DrivingPct300AllDrives",2007
159,159,"Tom Pernice Jr",104,13.86,163,1176,-0.184,"DrivingPct300AllDrives",2007
160,160,"Jeff Sluman",60,13.75,80,582,-0.288,"DrivingPct300AllDrives",2007
161,161,"Brian Davis",101,13.72,169,1232,-0.172,"DrivingPct300AllDrives",2007
162,162,"Steve Stricker",81,13.67,124,907,-0.266,"DrivingPct300AllDrives",2007
163,163,"Richard Johnson",93,13.61,159,1168,-0.132,"DrivingPct300AllDrives",2007
164,164,"Glen Day",85,13.38,140,1046,-0.15,"DrivingPct300AllDrives",2007
165,165,"Dean Wilson",92,13.25,139,1049,-0.237,"DrivingPct300AllDrives",2007
166,166,"Bob Estes",88,13.24,148,1118,-0.243,"DrivingPct300AllDrives",2007
167,167,"Bart Bryant",87,13.22,137,1036,-0.175,"DrivingPct300AllDrives",2007
168,168,"Paul Gow",70,13.03,104,798,-0.173,"DrivingPct300AllDrives",2007
169,169,"Steve Elkington",87,13,132,1015,-0.242,"DrivingPct300AllDrives",2007
170,170,"Tom Byrum",50,12.94,74,572,-0.176,"DrivingPct300AllDrives",2007
171,171,"Chris Riley",59,12.89,92,714,-0.196,"DrivingPct300AllDrives",2007
172,172,"Zach Johnson",76,12.8,107,836,-0.14,"DrivingPct300AllDrives",2007
173,173,"Ben Curtis",80,12.29,111,903,-0.09,"DrivingPct300AllDrives",2007
174,174,"Dicky Pride",71,12.06,103,854,-0.184,"DrivingPct300AllDrives",2007
175,175,"Kirk Triplett",77,11.79,112,950,-0.232,"DrivingPct300AllDrives",2007
176,176,"Heath Slocum",101,11.74,152,1295,-0.263,"DrivingPct300AllDrives",2007
177,177,"Tim Clark",66,11.67,86,737,-0.116,"DrivingPct300AllDrives",2007
178,178,"Nick OHern",72,11.18,86,769,-0.14,"DrivingPct300AllDrives",2007
179,179,"Jose Maria Olazabal",52,10.62,55,518,-0.145,"DrivingPct300AllDrives",2007
180,180,"Craig Kanada",109,10.5,138,1314,-0.188,"DrivingPct300AllDrives",2007
181,181,"Anders Hansen",55,10.29,49,476,-0.306,"DrivingPct300AllDrives",2007
182,182,"Matt Kuchar",85,9.95,99,995,-0.121,"DrivingPct300AllDrives",2007
183,183,"Rocco Mediate",72,9.73,91,935,-0.11,"DrivingPct300AllDrives",2007
184,184,"Scott Verplank",82,9.7,80,825,-0.15,"DrivingPct300AllDrives",2007
185,185,"Jose Coceres",50,9.68,57,589,-0.035,"DrivingPct300AllDrives",2007
186,186,"Doug LaBelle II",104,9.6,122,1271,-0.148,"DrivingPct300AllDrives",2007
187,187,"Shigeki Maruyama",84,9.12,102,1118,-0.147,"DrivingPct300AllDrives",2007
188,188,"Stephen Leaney",82,8.55,88,1029,-0.273,"DrivingPct300AllDrives",2007
189,189,"Michael Boyd",61,8.09,59,729,0.034,"DrivingPct300AllDrives",2007
190,190,"Craig Bowden",78,7.78,73,938,-0.068,"DrivingPct300AllDrives",2007
191,191,"Mark Brooks",53,7.68,44,573,-0.136,"DrivingPct300AllDrives",2007
192,192,"Paul Goydos",60,7.06,46,652,0.022,"DrivingPct300AllDrives",2007
193,193,"Corey Pavin",81,5.84,58,994,-0.224,"DrivingPct300AllDrives",2007
194,194,"Brian Gay",107,5.68,77,1356,-0.208,"DrivingPct300AllDrives",2007
195,195,"Gavin Coles",87,5.4,58,1074,-0.103,"DrivingPct300AllDrives",2007
196,196,"Fred Funk",65,4.86,36,741,-0.139,"DrivingPct300AllDrives",2007
