"DrivingPct260280AllDrives_RANKTHISWEEK_2007","DrivingPct260280AllDrives_RANKLASTWEEK_2007","DrivingPct260280AllDrives_PLAYERNAME_2007","DrivingPct260280AllDrives_ROUNDS_2007","DrivingPct260280AllDrives_Pct_2007","DrivingPct260280AllDrives_TOTALDRIVESFOR260280_2007","DrivingPct260280AllDrives_TOTALDRIVESOVERALL_2007","DrivingPct260280AllDrives_RELATIVETOPAR_2007","stat_name","year"
26,26,"Gavin Coles",87,35.38,380,1074,0.003,"DrivingPct260280AllDrives",2007
27,27,"Dicky Pride",71,35.36,302,854,0.013,"DrivingPct260280AllDrives",2007
28,28,"Brian Davis",101,35.15,433,1232,-0.014,"DrivingPct260280AllDrives",2007
29,29,"Bob Estes",88,35.06,392,1118,0.008,"DrivingPct260280AllDrives",2007
30,30,"Jose Coceres",50,34.97,206,589,0,"DrivingPct260280AllDrives",2007
31,31,"Stephen Leaney",82,34.89,359,1029,-0.064,"DrivingPct260280AllDrives",2007
32,32,"Tom Pernice Jr",104,34.61,407,1176,-0.071,"DrivingPct260280AllDrives",2007
33,33,"Jaco Van Zyl",51,34.58,213,616,0.075,"DrivingPct260280AllDrives",2007
34,34,"Frank Lickliter II",95,34.46,409,1187,0.027,"DrivingPct260280AllDrives",2007
35,35,"Jose Maria Olazabal",52,34.36,178,518,0.034,"DrivingPct260280AllDrives",2007
36,36,"Jerry Kelly",101,34.35,361,1051,-0.014,"DrivingPct260280AllDrives",2007
37,37,"Corey Pavin",81,34.21,340,994,0.006,"DrivingPct260280AllDrives",2007
38,38,"Bob Tway",103,33.93,417,1229,0.074,"DrivingPct260280AllDrives",2007
39,39,"Tommy Armour III",81,33.89,327,965,-0.037,"DrivingPct260280AllDrives",2007
40,40,"Billy Mayfair",98,33.85,391,1155,-0.023,"DrivingPct260280AllDrives",2007
41,41,"Nick OHern",72,33.68,259,769,-0.015,"DrivingPct260280AllDrives",2007
42,42,"David Toms",80,33.67,298,885,-0.06,"DrivingPct260280AllDrives",2007
43,43,"Luke Donald",69,33.66,237,704,-0.025,"DrivingPct260280AllDrives",2007
44,44,"Bart Bryant",87,33.59,348,1036,-0.034,"DrivingPct260280AllDrives",2007
45,45,"Tom Byrum",50,33.39,191,572,0.084,"DrivingPct260280AllDrives",2007
45,45,"Richard Johnson",93,33.39,390,1168,0.067,"DrivingPct260280AllDrives",2007
47,47,"Brandt Snedeker",105,33.03,396,1199,0.058,"DrivingPct260280AllDrives",2007
48,48,"Robert Gamez",88,32.86,349,1062,0.06,"DrivingPct260280AllDrives",2007
48,48,"Daisuke Maruyama",86,32.86,349,1062,-0.006,"DrivingPct260280AllDrives",2007
50,50,"Mark Brooks",53,32.81,188,573,-0.021,"DrivingPct260280AllDrives",2007
51,51,"Dean Wilson",92,32.7,343,1049,-0.015,"DrivingPct260280AllDrives",2007
52,52,"Jim Furyk",84,32.58,302,927,-0.076,"DrivingPct260280AllDrives",2007
53,53,"Tripp Isenhour",86,32.55,332,1020,0.063,"DrivingPct260280AllDrives",2007
54,54,"Bob Heintz",85,32.44,325,1002,0.015,"DrivingPct260280AllDrives",2007
55,55,"Duffy Waldorf",69,32.29,267,827,0.086,"DrivingPct260280AllDrives",2007
56,56,"Chris Riley",59,32.21,230,714,0,"DrivingPct260280AllDrives",2007
57,57,"Justin Leonard",95,32.2,370,1149,0,"DrivingPct260280AllDrives",2007
58,58,"John Mallinger",96,31.96,387,1211,0.057,"DrivingPct260280AllDrives",2007
59,59,"Stephen Ames",81,31.8,277,871,-0.029,"DrivingPct260280AllDrives",2007
60,60,"Jeff Sluman",60,31.79,185,582,0.157,"DrivingPct260280AllDrives",2007
61,61,"Joe Durant",88,31.35,322,1027,0.031,"DrivingPct260280AllDrives",2007
62,62,"Joey Sindelar",75,31.22,291,932,0.045,"DrivingPct260280AllDrives",2007
63,63,"Woody Austin",95,31.06,364,1172,0.036,"DrivingPct260280AllDrives",2007
64,64,"Jim Rutledge",59,30.96,200,646,0.045,"DrivingPct260280AllDrives",2007
65,65,"Charlie Wi",90,30.92,358,1158,0.006,"DrivingPct260280AllDrives",2007
66,66,"Ken Duke",112,30.9,411,1330,-0.029,"DrivingPct260280AllDrives",2007
67,67,"Tom Lehman",62,30.84,210,681,0.005,"DrivingPct260280AllDrives",2007
68,68,"Steve Wheatcroft",73,30.8,263,854,0.076,"DrivingPct260280AllDrives",2007
69,69,"Jeff Quinney",95,30.76,370,1203,0.003,"DrivingPct260280AllDrives",2007
70,70,"Rich Barcelo",80,30.71,301,980,0.05,"DrivingPct260280AllDrives",2007
71,71,"Steve Flesch",100,30.6,385,1258,0.078,"DrivingPct260280AllDrives",2007
72,72,"Kent Jones",97,30.57,376,1230,-0.037,"DrivingPct260280AllDrives",2007
73,73,"Tim Petrovic",106,30.49,404,1325,0.015,"DrivingPct260280AllDrives",2007
74,74,"Craig Lile",77,30.48,295,968,0.044,"DrivingPct260280AllDrives",2007
75,75,"Ryan Armour",107,30.46,400,1313,-0.048,"DrivingPct260280AllDrives",2007
76,76,"Nathan Green",103,30.36,367,1209,-0.038,"DrivingPct260280AllDrives",2007
77,77,"Jeff Maggert",79,30.34,331,1091,0,"DrivingPct260280AllDrives",2007
78,78,"Parker McLachlin",83,30.23,309,1022,0.052,"DrivingPct260280AllDrives",2007
79,79,"David Branshaw",83,30.21,316,1046,0.117,"DrivingPct260280AllDrives",2007
80,80,"Alex Cejka",80,29.97,309,1031,-0.061,"DrivingPct260280AllDrives",2007
81,81,"Shaun Micheel",91,29.96,293,978,0.055,"DrivingPct260280AllDrives",2007
82,82,"Lee Janzen",66,29.95,218,728,0.046,"DrivingPct260280AllDrives",2007
83,83,"Freddie Jacobson",70,29.81,285,956,-0.046,"DrivingPct260280AllDrives",2007
83,83,"Mark Wilson",87,29.81,302,1013,0.013,"DrivingPct260280AllDrives",2007
85,85,"Mark Hensby",81,29.51,296,1003,0.074,"DrivingPct260280AllDrives",2007
85,85,"Kevin Na",84,29.51,322,1091,-0.028,"DrivingPct260280AllDrives",2007
87,87,"DJ Brigman",67,29.5,223,756,0.022,"DrivingPct260280AllDrives",2007
88,88,"Jay Williamson",50,29.46,198,672,-0.096,"DrivingPct260280AllDrives",2007
89,89,"Billy Andrade",88,29.45,324,1100,0.09,"DrivingPct260280AllDrives",2007
90,90,"KJ Choi",87,29.34,279,951,-0.032,"DrivingPct260280AllDrives",2007
91,91,"Vaughn Taylor",91,29.28,294,1004,0.01,"DrivingPct260280AllDrives",2007
92,92,"Cliff Kresge",107,29.25,408,1395,0.017,"DrivingPct260280AllDrives",2007
93,93,"Jason Dufner",100,29.11,354,1216,0.065,"DrivingPct260280AllDrives",2007
94,94,"Briny Baird",115,28.85,423,1466,0.002,"DrivingPct260280AllDrives",2007
95,95,"Jesper Parnevik",88,28.78,301,1046,-0.003,"DrivingPct260280AllDrives",2007
96,96,"Johnson Wagner",97,28.7,345,1202,0,"DrivingPct260280AllDrives",2007
97,97,"Mark Calcavecchia",93,28.66,292,1019,-0.027,"DrivingPct260280AllDrives",2007
98,98,"Justin Rose",63,28.57,156,546,0.006,"DrivingPct260280AllDrives",2007
99,99,"Chris Stroud",66,28.37,223,786,0.027,"DrivingPct260280AllDrives",2007
100,100,"Eric Axley",107,28.21,371,1315,0.081,"DrivingPct260280AllDrives",2007
101,101,"Marco Dawson",73,28.19,256,908,0.059,"DrivingPct260280AllDrives",2007
102,102,"Chad Campbell",96,28.05,287,1023,-0.003,"DrivingPct260280AllDrives",2007
103,103,"Mike Weir",82,27.98,235,840,0.004,"DrivingPct260280AllDrives",2007
104,104,"Tim Herron",98,27.91,319,1143,0.05,"DrivingPct260280AllDrives",2007
105,105,"Arron Oberholser",69,27.78,205,738,-0.034,"DrivingPct260280AllDrives",2007
106,106,"Brian Bateman",55,27.67,171,618,0.105,"DrivingPct260280AllDrives",2007
106,106,"Jeff Gove",103,27.67,363,1312,0.033,"DrivingPct260280AllDrives",2007
108,108,"Brett Quigley",79,27.58,243,881,-0.008,"DrivingPct260280AllDrives",2007
109,109,"Jason Bohn",57,27.41,202,737,0.089,"DrivingPct260280AllDrives",2007
110,110,"Cameron Beckman",96,27.36,325,1188,-0.031,"DrivingPct260280AllDrives",2007
111,111,"Steve Lowery",74,27.22,264,970,0,"DrivingPct260280AllDrives",2007
112,112,"Michael Sim",52,27.21,191,702,0.026,"DrivingPct260280AllDrives",2007
113,113,"Kevin Sutherland",85,27.18,262,964,0.118,"DrivingPct260280AllDrives",2007
114,114,"Tom Johnson",74,27.11,238,878,0.08,"DrivingPct260280AllDrives",2007
115,115,"Rich Beem",89,26.84,263,980,0.019,"DrivingPct260280AllDrives",2007
116,116,"Rod Pampling",92,26.37,274,1039,0.062,"DrivingPct260280AllDrives",2007
117,117,"Jeff Brehaut",59,26.32,180,684,-0.017,"DrivingPct260280AllDrives",2007
118,118,"Bryce Molder",56,25.91,178,687,0.073,"DrivingPct260280AllDrives",2007
119,119,"JP Hayes",89,25.74,287,1115,0.007,"DrivingPct260280AllDrives",2007
120,120,"Joe Ogilvie",102,25.7,311,1210,0.064,"DrivingPct260280AllDrives",2007
121,121,"Carl Pettersson",111,25.48,329,1291,0.021,"DrivingPct260280AllDrives",2007
122,122,"Padraig Harrington",64,25.31,163,644,0.031,"DrivingPct260280AllDrives",2007
123,123,"Phil Mickelson",73,25.14,183,728,-0.044,"DrivingPct260280AllDrives",2007
124,124,"Stuart Appleby",74,25.06,204,814,0.029,"DrivingPct260280AllDrives",2007
124,124,"Todd Hamilton",76,25.06,203,810,0.138,"DrivingPct260280AllDrives",2007
126,126,"Michael Allen",74,24.78,221,892,0.095,"DrivingPct260280AllDrives",2007
127,127,"Chris Tidland",59,24.58,175,712,0.103,"DrivingPct260280AllDrives",2007
128,128,"Hunter Mahan",91,24.55,247,1006,0.045,"DrivingPct260280AllDrives",2007
128,128,"Kyle Reifers",71,24.55,217,884,0.111,"DrivingPct260280AllDrives",2007
130,130,"Camilo Villegas",82,24.53,235,958,-0.017,"DrivingPct260280AllDrives",2007
131,131,"Rory Sabbatini",81,24.52,217,885,-0.069,"DrivingPct260280AllDrives",2007
132,132,"John Merrick",92,24.51,278,1134,0.065,"DrivingPct260280AllDrives",2007
133,133,"Sean OHair",98,24.48,285,1164,-0.021,"DrivingPct260280AllDrives",2007
134,134,"Aaron Baddeley",83,24.35,226,928,0,"DrivingPct260280AllDrives",2007
135,135,"Jonathan Byrd",73,24.31,210,864,0.11,"DrivingPct260280AllDrives",2007
136,136,"Will Ma Kenzie",100,24.25,308,1270,0.026,"DrivingPct260280AllDrives",2007
137,137,"Ryan Moore",92,24.11,252,1045,0.016,"DrivingPct260280AllDrives",2007
138,138,"Kevin Stadler",95,24.08,263,1092,0.141,"DrivingPct260280AllDrives",2007
139,139,"Michael Putnam",96,23.95,268,1119,0.142,"DrivingPct260280AllDrives",2007
140,140,"George McNeill",95,23.83,265,1112,0.038,"DrivingPct260280AllDrives",2007
141,141,"Peter Lonard",85,23.63,250,1058,0.028,"DrivingPct260280AllDrives",2007
142,142,"Brendon de Jonge",76,23.43,216,922,0.097,"DrivingPct260280AllDrives",2007
143,143,"Boo Weekley",101,23.39,255,1090,0.035,"DrivingPct260280AllDrives",2007
144,144,"Sergio Garcia",68,23.37,179,766,0.028,"DrivingPct260280AllDrives",2007
145,145,"Mathew Goggin",97,23.29,282,1211,0.018,"DrivingPct260280AllDrives",2007
146,146,"Trevor Immelman",74,23.15,175,756,0.091,"DrivingPct260280AllDrives",2007
147,147,"Robert Allenby",90,23.1,243,1052,0.058,"DrivingPct260280AllDrives",2007
148,148,"Jarrod Lyle",77,23.08,216,936,0.046,"DrivingPct260280AllDrives",2007
149,149,"Greg Owen",81,23.07,227,984,0.106,"DrivingPct260280AllDrives",2007
150,150,"John Senden",97,23.04,271,1176,0.07,"DrivingPct260280AllDrives",2007
151,151,"Henrik Stenson",52,23.02,116,504,0.224,"DrivingPct260280AllDrives",2007
152,152,"DJ Trahan",99,22.95,288,1255,0.031,"DrivingPct260280AllDrives",2007
153,153,"Ted Purdy",102,22.93,279,1217,0.025,"DrivingPct260280AllDrives",2007
154,154,"Stewart Cink",91,22.84,230,1007,0.017,"DrivingPct260280AllDrives",2007
155,155,"Steve Marino",106,22.82,291,1275,0.01,"DrivingPct260280AllDrives",2007
156,156,"JJ Henry",86,22.71,216,951,0.093,"DrivingPct260280AllDrives",2007
157,157,"Ryan Palmer",91,22.66,259,1143,0.147,"DrivingPct260280AllDrives",2007
158,158,"Jason Schultz",63,22.64,168,742,0.083,"DrivingPct260280AllDrives",2007
159,159,"Lucas Glover",98,22.46,245,1091,-0.008,"DrivingPct260280AllDrives",2007
160,160,"Andrew Buckle",77,22.34,210,940,0.081,"DrivingPct260280AllDrives",2007
161,161,"Davis Love III",66,22.28,166,745,0.042,"DrivingPct260280AllDrives",2007
161,161,"Bo Van Pelt",104,22.28,301,1351,0.017,"DrivingPct260280AllDrives",2007
163,163,"Kenny Perry",83,22.26,232,1042,0.091,"DrivingPct260280AllDrives",2007
164,164,"Troy Matteson",87,22.15,235,1061,0.038,"DrivingPct260280AllDrives",2007
165,165,"Craig Barlow",52,22.11,136,615,0.037,"DrivingPct260280AllDrives",2007
166,166,"Bill Haas",93,21.15,242,1144,0.112,"DrivingPct260280AllDrives",2007
167,167,"Pat Perez",84,21.1,191,905,0.052,"DrivingPct260280AllDrives",2007
168,168,"Charles Warren",101,20.94,272,1299,0.059,"DrivingPct260280AllDrives",2007
169,169,"John Rollins",102,20.68,243,1175,-0.025,"DrivingPct260280AllDrives",2007
170,170,"Paul Stankowski",52,20.65,121,586,0.091,"DrivingPct260280AllDrives",2007
171,171,"Vijay Singh",102,20.21,232,1148,-0.009,"DrivingPct260280AllDrives",2007
172,172,"Ernie Els",59,19.97,123,616,-0.049,"DrivingPct260280AllDrives",2007
173,173,"Mathias Gronberg",95,19.95,245,1228,0.086,"DrivingPct260280AllDrives",2007
174,174,"Nick Watney",87,19.88,194,976,0.077,"DrivingPct260280AllDrives",2007
175,175,"Adam Scott",69,19.87,151,760,-0.06,"DrivingPct260280AllDrives",2007
176,176,"Scott Gutschewski",67,19.83,161,812,0.161,"DrivingPct260280AllDrives",2007
177,177,"Chris Couch",76,19.8,202,1020,0.119,"DrivingPct260280AllDrives",2007
178,178,"Daniel Chopra",106,19.73,262,1328,-0.011,"DrivingPct260280AllDrives",2007
179,179,"Steve Allan",63,19.71,151,766,0.119,"DrivingPct260280AllDrives",2007
180,180,"Bubba Dickerson",51,19.67,118,600,0.119,"DrivingPct260280AllDrives",2007
181,181,"Geoff Ogilvy",84,19.44,175,900,0.086,"DrivingPct260280AllDrives",2007
182,182,"Charles Howell III",89,19.24,177,920,0.119,"DrivingPct260280AllDrives",2007
183,183,"Charley Hoffman",97,18.74,217,1158,0.152,"DrivingPct260280AllDrives",2007
184,184,"Jeff Overton",60,18.7,141,754,0.007,"DrivingPct260280AllDrives",2007
185,185,"Matt Hendrix",63,18.36,141,768,0.135,"DrivingPct260280AllDrives",2007
186,186,"Jason Gore",86,18.35,200,1090,0.075,"DrivingPct260280AllDrives",2007
187,187,"Tiger Woods",63,18.11,109,602,-0.156,"DrivingPct260280AllDrives",2007
188,188,"Retief Goosen",50,17.86,85,476,0.271,"DrivingPct260280AllDrives",2007
189,189,"Brett Wetterich",88,17.74,174,981,0.086,"DrivingPct260280AllDrives",2007
190,190,"Anthony Kim",93,17.37,193,1111,0.062,"DrivingPct260280AllDrives",2007
191,191,"Tag Ridings",52,16.88,106,628,0.104,"DrivingPct260280AllDrives",2007
192,192,"Harrison Frazar",88,16.52,169,1023,-0.012,"DrivingPct260280AllDrives",2007
193,193,"JB Holmes",71,15.16,136,897,0.162,"DrivingPct260280AllDrives",2007
194,194,"Robert Garrigus",95,14.62,176,1204,0.114,"DrivingPct260280AllDrives",2007
195,195,"John Daly",59,13.52,93,688,0.269,"DrivingPct260280AllDrives",2007
196,196,"Bubba Watson",80,12.5,115,920,0.087,"DrivingPct260280AllDrives",2007
