"GIRPercentage125150yards_RANKTHISWEEK_2015","GIRPercentage125150yards_RANKLASTWEEK_2015","GIRPercentage125150yards_PLAYERNAME_2015","GIRPercentage125150yards_ROUNDS_2015","GIRPercentage125150yards_Pct_2015","GIRPercentage125150yards_GREENSHIT_2015","GIRPercentage125150yards_TOTALHOLES_2015","GIRPercentage125150yards_RELATIVETOPAR_2015","stat_name","year"
107,107,"Daniel Summerhays",101,69.89,195,279,-0.24,"GIRPercentage125150yards",2015
108,108,"Rickie Fowler",76,69.88,116,166,-0.23,"GIRPercentage125150yards",2015
109,109,"Andrew Svoboda",80,69.87,167,239,-0.25,"GIRPercentage125150yards",2015
110,110,"Colt Knost",90,69.86,153,219,-0.25,"GIRPercentage125150yards",2015
111,111,"Lee Westwood",56,69.79,67,96,-0.16,"GIRPercentage125150yards",2015
112,112,"Ben Martin",93,69.78,157,225,-0.28,"GIRPercentage125150yards",2015
113,113,"Brooks Koepka",84,69.74,136,195,-0.23,"GIRPercentage125150yards",2015
114,114,"Seung Yul Noh",65,69.71,122,175,-0.24,"GIRPercentage125150yards",2015
114,114,"Michael Thompson",83,69.71,168,241,-0.19,"GIRPercentage125150yards",2015
116,116,"Brian Stuard",97,69.68,154,221,-0.25,"GIRPercentage125150yards",2015
117,117,"Russell Henley",87,69.65,140,201,-0.22,"GIRPercentage125150yards",2015
118,118,"Sergio Garcia",59,69.61,71,102,-0.3,"GIRPercentage125150yards",2015
118,118,"Charles Howell III",105,69.61,213,306,-0.14,"GIRPercentage125150yards",2015
120,120,"Derek Fathauer",81,69.59,151,217,-0.22,"GIRPercentage125150yards",2015
121,121,"Jerry Kelly",79,69.47,132,190,-0.36,"GIRPercentage125150yards",2015
122,122,"Charlie Beljan",76,69.46,141,203,-0.13,"GIRPercentage125150yards",2015
123,123,"Gonzalo Fdez Castano",81,69.39,136,196,-0.2,"GIRPercentage125150yards",2015
124,124,"Andres Gonzales",90,69.3,158,228,-0.22,"GIRPercentage125150yards",2015
125,125,"Kevin Na",98,69.15,139,201,-0.27,"GIRPercentage125150yards",2015
126,126,"Daniel Berger",97,69.11,170,246,-0.2,"GIRPercentage125150yards",2015
126,126,"Jimmy Walker",89,69.11,132,191,-0.27,"GIRPercentage125150yards",2015
128,128,"Keegan Bradley",87,68.92,153,222,-0.23,"GIRPercentage125150yards",2015
129,129,"Matt Every",73,68.86,115,167,-0.21,"GIRPercentage125150yards",2015
130,130,"Davis Love III",51,68.75,110,160,-0.17,"GIRPercentage125150yards",2015
130,130,"Hunter Mahan",88,68.75,121,176,-0.24,"GIRPercentage125150yards",2015
132,132,"Brendon de Jonge",106,68.73,200,291,-0.23,"GIRPercentage125150yards",2015
133,133,"Webb Simpson",81,68.68,125,182,-0.22,"GIRPercentage125150yards",2015
134,134,"Jordan Spieth",91,68.65,127,185,-0.41,"GIRPercentage125150yards",2015
135,135,"Marc Leishman",74,68.57,120,175,-0.25,"GIRPercentage125150yards",2015
136,136,"Sangmoon Bae",98,68.5,174,254,-0.28,"GIRPercentage125150yards",2015
137,137,"Jhonattan Vegas",90,68.4,171,250,-0.19,"GIRPercentage125150yards",2015
138,138,"Carlos Ortiz",100,68.38,173,253,-0.23,"GIRPercentage125150yards",2015
139,139,"Oscar Fraustro",58,68.31,97,142,-0.14,"GIRPercentage125150yards",2015
140,140,"Bubba Watson",71,68.29,112,164,-0.22,"GIRPercentage125150yards",2015
141,141,"Jason Kokrak",88,68.27,185,271,-0.19,"GIRPercentage125150yards",2015
142,142,"Justin Thomas",106,68.26,200,293,-0.26,"GIRPercentage125150yards",2015
143,143,"Zac Blair",108,68.22,161,236,-0.29,"GIRPercentage125150yards",2015
144,144,"Steven Bowditch",103,68.2,193,283,-0.29,"GIRPercentage125150yards",2015
145,145,"Fabian Gomez",83,68.16,137,201,-0.23,"GIRPercentage125150yards",2015
146,146,"Kevin Chappell",86,68.14,154,226,-0.3,"GIRPercentage125150yards",2015
147,147,"Heath Slocum",57,68.07,81,119,-0.11,"GIRPercentage125150yards",2015
148,148,"Tom Hoge",83,68.04,149,219,-0.28,"GIRPercentage125150yards",2015
149,149,"Ryan Palmer",80,68,119,175,-0.34,"GIRPercentage125150yards",2015
150,150,"Ryan Moore",81,67.95,106,156,-0.25,"GIRPercentage125150yards",2015
151,151,"Jason Dufner",76,67.81,99,146,-0.23,"GIRPercentage125150yards",2015
152,152,"Martin Laird",77,67.69,155,229,-0.25,"GIRPercentage125150yards",2015
153,153,"Nick Taylor",91,67.56,177,262,-0.2,"GIRPercentage125150yards",2015
154,154,"Vijay Singh",78,67.46,141,209,-0.2,"GIRPercentage125150yards",2015
155,155,"Derek Ernst",75,67.39,155,230,-0.17,"GIRPercentage125150yards",2015
156,156,"Blayne Barber",76,67.17,133,198,-0.27,"GIRPercentage125150yards",2015
156,156,"Rory Sabbatini",81,67.17,133,198,-0.16,"GIRPercentage125150yards",2015
158,158,"Padraig Harrington",60,67.15,92,137,-0.23,"GIRPercentage125150yards",2015
159,159,"Ian Poulter",68,67.13,96,143,-0.33,"GIRPercentage125150yards",2015
160,160,"Jonas Blixt",78,67.08,108,161,-0.2,"GIRPercentage125150yards",2015
161,161,"Billy Horschel",99,66.99,140,209,-0.27,"GIRPercentage125150yards",2015
162,162,"Charley Hoffman",97,66.96,152,227,-0.25,"GIRPercentage125150yards",2015
163,163,"Erik Compton",86,66.67,146,219,-0.33,"GIRPercentage125150yards",2015
163,163,"Patrick Reed",103,66.67,148,222,-0.32,"GIRPercentage125150yards",2015
165,165,"Luke Guthrie",84,66.51,143,215,-0.22,"GIRPercentage125150yards",2015
166,166,"Morgan Hoffmann",85,66.48,119,179,-0.24,"GIRPercentage125150yards",2015
167,167,"David Lingmerth",90,66.37,148,223,-0.23,"GIRPercentage125150yards",2015
168,168,"Ricky Barnes",82,66.29,118,178,-0.28,"GIRPercentage125150yards",2015
169,169,"Scott Stallings",60,66.27,110,166,-0.13,"GIRPercentage125150yards",2015
170,170,"Brandt Snedeker",98,66.1,156,236,-0.26,"GIRPercentage125150yards",2015
171,171,"Matt Jones",89,66.02,136,206,-0.23,"GIRPercentage125150yards",2015
172,172,"Ernie Els",57,65.71,69,105,-0.19,"GIRPercentage125150yards",2015
173,173,"Patrick Rodgers",57,65.47,91,139,-0.23,"GIRPercentage125150yards",2015
174,174,"Andrew Putnam",68,65.41,87,133,-0.32,"GIRPercentage125150yards",2015
175,175,"Sean OHair",86,65.06,162,249,-0.25,"GIRPercentage125150yards",2015
176,176,"Charl Schwartzel",67,64.66,75,116,-0.2,"GIRPercentage125150yards",2015
177,177,"Brian Davis",86,64.5,129,200,-0.22,"GIRPercentage125150yards",2015
178,178,"Aaron Baddeley",76,64.2,156,243,-0.15,"GIRPercentage125150yards",2015
179,179,"Dustin Johnson",75,64.13,118,184,-0.19,"GIRPercentage125150yards",2015
180,180,"Phil Mickelson",70,63.16,84,133,-0.19,"GIRPercentage125150yards",2015
181,181,"Chesson Hadley",101,62.41,176,282,-0.24,"GIRPercentage125150yards",2015
182,182,"Greg Chalmers",58,62.04,67,108,-0.25,"GIRPercentage125150yards",2015
183,183,"Retief Goosen",81,60.87,98,161,-0.23,"GIRPercentage125150yards",2015
184,184,"Geoff Ogilvy",50,60.64,57,94,-0.16,"GIRPercentage125150yards",2015
